,station,lon,lat
1637,TDF,-78.9842,36.2849
1638,FQD,-81.9351,35.4282
1639,TTA,-79.1,35.58
1640,GSB,-77.9606,35.3394
1641,EHO,-81.6011,35.2556
1642,SCR,-79.5043,35.7043
1643,5W8,-79.504,35.7045
1644,JNX,-78.3903,35.5409
1645,MRH,-76.6606,34.7336
1646,SOP,-79.3911,35.2372
1647,SUT,-78.0747,33.9292
1648,SVH,-80.9539,35.765
1649,24A,-83.2071,35.3159
1650,ETC,-77.5465,35.9373
1651,AFP,-80.0771,35.0206
1652,OCW,-77.05,35.57
1653,TNB,-81.65,36.2
1654,IGX,-79.0642,35.9333
1655,ILM,-77.9,34.27
1656,INT,-80.222,36.1337
1657,20U,-103.9821,46.9252
1658,BIS,-100.7458,46.7727
1659,BWW,-103.3007,46.1655
1660,BPP,-103.4281,46.187
1661,9D7,-99.2364,48.48
1662,46D,-99.1513,47.4511
1663,2C8,-97.632,48.7837
1664,D50,-103.2973,48.9285
1665,DVL,-98.9083,48.1146
1666,DIK,-102.8019,46.7973
1667,FAR,-96.8111,46.9253
1668,N60,-101.4394,47.6458
1669,D57,-101.8602,46.8128
1670,GAF,-97.3709,48.4047
1671,GFK,-97.1761,47.9492
1672,RDR,-97.4012,47.9611
1673,GWR,-97.6435,46.2187
1674,5H4,-99.9318,47.7912
1675,HZE,-101.581,47.2899
1676,HEI,-102.656,46.0149
1677,JMS,-98.68,46.93
1678,D55,-98.3937,48.7531
1679,P67,-97.15,46.1
1680,7L2,-100.2456,46.2206
1681,Y19,-100.8944,46.768
1682,MIB,-101.358,48.4158
1683,MOT,-101.2803,48.2594
1684,2D5,-98.0799,46.1731
1685,S32,-98.1059,47.4228
1686,06D,-99.6208,48.8844
1687,RUG,-100.0243,48.3904
1688,08D,-102.4064,48.3008
1689,D60,-102.8974,48.3803
1690,BAC,-98.018,46.9412
1691,BWP,-96.6074,46.2441
1692,96D,-97.9028,48.9406
1693,S25,-103.2552,47.7966
1694,ISN,-103.6366,48.1738
1695,XWA,-103.7505,48.2597
1696,ANW,-99.993,42.5792
1697,BVN,-98.0558,41.7286
1698,AIA,-102.8,42.0572
1699,AUH,-97.9946,40.8941
1700,BIE,-96.7541,40.3013
1701,BTA,-96.109,41.4148
1702,BBW,-99.6385,41.4366
1703,CDR,-103.0954,42.8376
1704,OLU,-97.3426,41.448
1705,CZD,-100.0042,40.8696
1706,FNB,-95.592,40.0788
1707,FET,-96.52,41.45
1708,GRN,-102.1753,42.806
1709,GRI,-98.3096,40.9675
1710,1HW,-102.8289,41.3251
1711,1CW,-103.6706,41.59
1712,HSI,-98.4279,40.6052
1713,HJH,-97.587,40.1522
1714,HDE,-99.3365,40.4521
1715,IML,-101.6202,40.5103
1716,EAR,-99.0068,40.727
1717,IBM,-103.6774,41.1881
1718,LXN,-99.7759,40.7904
1719,LNK,-96.7647,40.8478
1720,1BW,-103.995,41.5118
1721,MCK,-100.5921,40.2063
1722,MLE,-96.112,41.196
1723,AFK,-95.8657,40.6069
1724,OFK,-97.4351,41.9855
1725,LBF,-100.669,41.1219
1726,OFF,-95.9125,41.1183
1727,OGA,-101.7697,41.1195
1728,OMA,-95.8992,41.3103
1729,ONL,-98.6881,42.4697
1730,ODX,-98.9517,41.6236
1731,PMV,-95.9179,40.9502
1732,BFF,-103.5956,41.874
1733,SNY,-102.9847,41.1014
1734,TQE,-96.1779,41.7635
1735,TIF,-100.569,41.9622
1736,VTN,-100.5489,42.8567
1737,AHQ,-96.5946,41.2406
1738,LCG,-96.9814,42.2419
1739,JYR,-97.6228,40.8968
1740,BML,-71.1786,44.5761
1741,CON,-71.5011,43.1953
1742,AFN,-72.003,42.8051
1743,EEN,-72.27,42.9
1744,LCI,-71.4215,43.5735
1745,LEB,-72.3042,43.6261
1746,MHT,-71.4358,42.9328
1747,MWN,-71.3035,44.2708
1748,ASH,-71.5148,42.7818
1749,PSM,-70.8233,43.0779
1750,1P1,-71.7537,43.7792
1751,DAW,-70.92,43.28
1752,HIE,-71.5522,44.3659
1753,12N,-74.7367,41.0089
1754,ACY,-74.5772,39.4576
1755,BLM,-74.13,40.18
1756,CDW,-74.2831,40.8764
1757,NEL,-74.3536,40.0334
1758,LDJ,-74.2446,40.6174
1759,WRI,-74.5917,40.0156
1760,MIV,-75.0783,39.3661
1761,MMU,-74.4149,40.7994
1762,EWR,-74.1693,40.6827
1763,SMQ,-74.6694,40.6239
1764,VAY,-74.8457,39.9429
1765,FWN,-74.623,41.2002
1766,TEB,-74.0562,40.859
1767,MJX,-74.2924,39.9275
1768,TTN,-74.8159,40.2768
1769,WWD,-74.9083,39.0085
1770,ALM,-105.9906,32.8399
1771,AEG,-106.7952,35.1452
1772,ABQ,-106.6155,35.0419
1773,E80,-106.8337,34.6452
1774,AXX,-105.2899,36.422
1775,ATS,-104.4677,32.8525
1776,BRG,-106.836,34.646
1777,CVS,-103.3222,34.3828
1778,CNM,-104.2633,32.3375
1779,E33,-106.5833,36.9
1780,CAO,-103.1539,36.4486
1781,CQC,-105.6628,35.0028
1782,CVN,-103.0793,34.4251
1783,4CR,-105.68,34.1
1784,DMN,-107.7206,32.2623
1785,5T6,-106.7048,31.881
1786,FMN,-108.2292,36.7436
1787,GUP,-108.7893,35.5111
1788,GNT,-107.9021,35.1673
1789,HBB,-103.2167,32.7667
1790,HOB,-103.217,32.6875
1791,HMN,-106.1085,32.8519
1792,LRU,-106.922,32.2894
1793,LVS,-105.1424,35.6542
1794,LSB,-108.6917,32.3335
1795,LAM,-106.2694,35.8798
1796,M63,-106.15,32.07
1797,4MR,-103.8,34.3
1798,0E0,-106.0095,34.9856
1799,4MY,-106.05,34.9833
1800,RTN,-104.5022,36.7415
1801,ROW,-104.53,33.3
1802,SRR,-105.5348,33.4628
1803,SAF,-106.0894,35.6171
1804,SXU,-104.6426,34.9357
1805,DNA,-106.7032,31.8804
1806,SVC,-108.1564,32.6366
1807,ONM,-106.9031,34.0225
1808,SKX,-105.6724,36.4582
1809,4SL,-107.1833,35.8
1810,TCS,-107.2681,33.2367
1811,TCC,-103.6032,35.1828
1812,TMT,-117.1971,39.4643
1813,U31,-117.0833,39.5
1814,BAM,-116.8743,40.599
1815,B23,-116.8667,40.6
1816,BVU,-114.8611,35.9475
1817,P38,-114.5264,37.6122
1818,CXP,-119.7326,39.1923
1819,EKO,-115.786,40.8242
1820,ELY,-114.8453,39.295
1821,05U,-116.0051,39.6042
1822,P68,-116.0056,39.6014
1823,NFL,-118.701,39.4166
1824,HTH,-118.6315,38.5448
1825,HND,-115.1344,35.9729
1826,INS,-115.6734,36.5872
1827,LAS,-115.1522,36.0801
1828,LOL,-118.5701,40.0684
1829,DRA,-116.0278,36.6206
1830,MEV,-119.75,38.9963
1831,LSV,-115.0342,36.2362
1832,VGT,-115.1944,36.2107
1833,RTS,-119.8764,39.6682
1834,RNO,-119.7711,39.4839
1835,TPH,-117.0904,38.0505
1836,BJN,-116.2642,37.6142
1837,9BB,-114.9667,41.1167
1838,AWH,-115.784,41.666
1839,WMC,-117.8072,40.9019
1840,ALB,-73.8036,42.7576
1841,GVQ,-78.1675,43.0317
1842,BGM,-75.9797,42.2086
1843,HWV,-72.8689,40.8217
1844,BUF,-78.7358,42.9408
1845,IUA,-77.3252,42.9089
1846,N03,-76.2174,42.5929
1847,DSV,-77.713,42.5709
1848,DKK,-79.272,42.4933
1849,JPX,-72.2517,40.9594
1850,HTO,-72.25,40.96
1851,ELM,-76.8994,42.1571
1852,FRG,-73.4134,40.7288
1853,GTB,-75.7195,44.0556
1854,GFL,-73.6103,43.3412
1855,RME,-75.3953,43.2239
1856,VGC,-75.5612,42.8434
1857,ISP,-73.1017,40.7939
1858,ITH,-76.4584,42.491
1859,JHW,-79.258,42.1534
1860,NY0,-74.3296,42.9982
1861,JRB,-74.009,40.7012
1862,MSS,-74.8456,44.9358
1863,MTP,-71.9233,41.0731
1864,MSV,-74.795,41.7016
1865,SWF,-74.1048,41.5041
1866,NYC,-73.9692,40.779
1867,JFK,-73.7622,40.6386
1868,LGA,-73.8803,40.7794
1869,IAG,-78.9462,43.1073
1870,OIC,-75.5241,42.5666
1871,OGS,-75.4655,44.6819
1872,OLE,-78.3714,42.2412
1873,MGJ,-74.265,41.5092
1874,FZY,-76.3831,43.3504
1875,PEO,-77.0529,42.6371
1876,PBG,-73.4624,44.6382
1877,PLB,-73.5245,44.6875
1878,PTD,-74.9469,44.6757
1879,POU,-73.8842,41.6266
1880,ROC,-77.6767,43.1167
1881,SLK,-74.2062,44.3853
1882,SCH,-73.93,42.85
1883,6B9,-76.4408,42.914
1884,XNT,-78.6581,42.5084
1885,SYR,-76.1063,43.1112
1886,UCA,-75.3839,43.1451
1887,ART,-76.0262,43.9888
1888,ELZ,-77.99,42.11
1889,FOK,-72.6318,40.8436
1890,HPN,-73.7075,41.0669
1891,SDC,-77.1195,43.2346
1892,AKR,-81.4669,41.0375
1893,CAK,-81.4422,40.9161
1894,UNI,-82.2293,39.2119
1895,HZY,-80.6955,41.778
1896,I69,-84.2102,39.0784
1897,EDJ,-83.8192,40.3723
1898,TZR,-83.1369,39.9012
1899,CDI,-81.5776,39.975
1900,RZT,-83.0231,39.4404
1901,LUK,-84.4186,39.1033
1902,CLE,-81.8528,41.405
1903,BKL,-81.6833,41.5175
1904,CGF,-81.4864,41.5651
1905,CMH,-82.8808,39.9914
1906,OSU,-83.08,40.08
1907,DAY,-84.2186,39.9061
1908,MGY,-84.2249,39.589
1909,I19,-83.992,39.691
1910,DFI,-84.4288,41.3375
1911,DLZ,-83.1148,40.2797
1912,FDY,-83.6686,41.0136
1913,HAO,-84.5219,39.3638
1914,I67,-84.7743,39.2589
1915,I43,-82.5778,38.9814
1916,LHQ,-82.6571,39.7556
1917,I68,-84.2532,39.4664
1918,AOH,-84.0267,40.7069
1919,UYF,-83.462,39.9327
1920,LPR,-82.1794,41.3461
1921,MFD,-82.52,40.82
1922,MNN,-83.0635,40.6162
1923,MRT,-83.3516,40.2247
1924,MWO,-84.3953,39.531
1925,10G,-81.9544,40.5372
1926,4I3,-82.5261,40.3289
1927,VTA,-82.4618,40.0247
1928,PHD,-81.4236,40.4719
1929,OWX,-83.982,41.0356
1930,OXD,-84.7844,39.5022
1931,PCW,-82.8687,41.5163
1932,PMH,-82.8473,38.8405
1933,29G,-81.2516,41.2102
1934,POV,-81.2516,41.2102
1935,LCK,-82.9278,39.8138
1936,SGH,-83.8402,39.8403
1937,TDZ,-83.4764,41.5631
1938,TOL,-83.8014,41.5886
1939,I74,-83.7534,40.1326
1940,VNW,-84.613,40.8633
1941,VES,-84.5319,40.2044
1942,AXV,-84.2989,40.4934
1943,I23,-83.4205,39.5704
1944,USE,-84.1272,41.6101
1945,LNN,-81.3898,41.684
1946,ILN,-83.8217,39.4203
1947,BJJ,-81.8882,40.8748
1948,FFO,-84.0483,39.8261
1949,YNG,-80.6739,41.2544
1950,ZZV,-81.8921,39.9444
1951,ADH,-96.6712,34.8043
1952,AXS,-99.3385,34.6988
1953,LTS,-99.2667,34.6671
1954,AVK,-98.67,36.7732
1955,1F0,-97.1226,34.147
1956,ADM,-97.0195,34.3032
1957,AQR,-96.15,34.4
1958,BVO,-96.0112,36.7625
1959,BKN,-97.3496,36.7451
1960,CQB,-96.8203,35.7238
1961,CHK,-97.9677,35.0974
1962,GCM,-95.48,36.29
1963,CLK,-98.9327,35.5383
1964,CSM,-99.2005,35.3398
1965,CUH,-96.7731,35.9499
1966,DUA,-96.3945,33.9423
1967,ELK,-99.3943,35.4308
1968,RQO,-98.0058,35.4727
1969,WDG,-97.7911,36.3792
1970,FSI,-98.4033,34.6449
1971,FDR,-98.9839,34.3521
1972,GAG,-99.7764,36.2955
1973,GMJ,-94.7386,36.6068
1974,GOK,-97.4156,35.8498
1975,GUY,-101.5053,36.6817
1976,DUC,-97.96,34.47
1977,HBR,-99.0514,34.9913
1978,HHW,-95.5419,34.0348
1979,4O4,-94.8594,33.9094
1980,LAW,-98.4166,34.5677
1981,MLC,-95.7831,34.8822
1982,MIO,-94.8875,36.9092
1983,MKO,-95.3614,35.6567
1984,OUN,-97.4708,35.2435
1985,RCE,-97.8236,35.4881
1986,OKC,-97.6006,35.3889
1987,HSD,-97.7092,35.6019
1988,PWA,-97.6471,35.5342
1989,OKM,-95.95,35.67
1990,PVJ,-97.2231,34.7108
1991,PNC,-97.1,36.73
1992,H71,-95.3301,36.2254
1993,RKR,-94.62,35.02
1994,JSV,-94.8028,35.4381
1995,OWP,-96.1518,36.1753
1996,SRE,-96.6752,35.2747
1997,SNL,-96.9428,35.3573
1998,GZL,-95.0939,35.2891
1999,SWO,-97.0857,36.1612
2000,TQH,-95.0,35.93
2001,TIK,-97.3866,35.4147
2002,TUL,-95.8881,36.1984
2003,RVS,-95.9846,36.0396
2004,END,-97.9165,36.3392
2005,JWG,-98.4208,35.8647
2006,OJA,-98.6685,35.5448
2007,WWR,-99.5227,36.438
2008,AST,-123.8825,46.1569
2009,UAO,-122.77,45.25
2010,BKE,-117.8091,44.8374
2011,BDN,-121.2002,44.0946
2012,BOK,-124.2901,42.0746
2013,4BK,-124.2833,42.05
2014,BNO,-118.9564,43.595
2015,CZK,-121.8789,45.6769
2016,CVO,-123.2895,44.4971
2017,77S,-123.0067,43.9308
2018,EUG,-123.212,44.1246
2019,6S2,-124.1114,43.9828
2020,4S1,-124.4249,42.4153
2021,3S8,-123.3886,42.509
2022,HRI,-119.2611,45.8258
2023,4S2,-121.5365,45.6726
2024,GCD,-118.9625,44.4042
2025,JSY,-117.2538,45.3595
2026,LMT,-121.7242,42.1469
2027,LGD,-118.0071,45.2902
2028,LKV,-120.3991,42.1611
2029,9S9,-119.6903,45.4541
2030,S33,-121.1551,44.6702
2031,MMV,-123.1361,45.1946
2032,MEH,-118.4247,45.5114
2033,MFR,-122.8722,42.3811
2034,JNW,-124.0667,44.5833
2035,ONP,-124.0579,44.5804
2036,OTH,-124.2437,43.4195
2037,ONO,-117.0128,44.0206
2038,PDT,-118.8414,45.6951
2039,HIO,-122.9502,45.5406
2040,PDX,-122.6003,45.5908
2041,TTD,-122.4098,45.551
2042,S39,-120.9038,44.287
2043,RDM,-121.15,44.2539
2044,REO,-117.8644,42.5906
2045,RBG,-123.3559,43.2388
2046,SLE,-123.0025,44.9095
2047,SPB,-122.86,45.77
2048,SXT,-123.3642,42.6003
2049,S21,-121.4531,43.8763
2050,TMK,-123.8144,45.4182
2051,XLL,-75.4883,40.5703
2052,JVU,-75.4883,40.5703
2053,ABE,-75.4492,40.6508
2054,AOO,-78.32,40.2964
2055,BVI,-80.3914,40.7725
2056,HMZ,-78.5122,40.0853
2057,BFD,-78.6401,41.8031
2058,BTP,-79.9497,40.7769
2059,FIG,-78.4117,41.0467
2060,MQS,-75.8655,39.979
2061,VVS,-79.6575,39.9581
2062,DYL,-75.1223,40.333
2063,DUJ,-78.9,41.18
2064,ERI,-80.18,42.08
2065,RYT,-77.43,39.734
2066,FKL,-79.8604,41.3779
2067,CXY,-76.8515,40.2171
2068,HZL,-75.9949,40.9868
2069,IDI,-79.1055,40.6322
2070,JST,-78.8339,40.3161
2071,LNS,-76.2944,40.1203
2072,LBE,-79.4048,40.2759
2073,22N,-75.7615,40.8095
2074,XIF,-77.43,39.729
2075,GKJ,-80.2147,41.6265
2076,MDT,-76.7633,40.1936
2077,MPO,-75.3794,41.1389
2078,MUI,-76.5693,40.4348
2079,UCP,-80.4134,41.0253
2080,CKZ,-75.2905,40.3892
2081,PHL,-75.2311,39.8683
2082,PNE,-75.0134,40.0789
2083,LOM,-75.2651,40.1376
2084,PSB,-78.0873,40.8844
2085,AGC,-79.9217,40.3547
2086,PIT,-80.2329,40.4915
2087,PTW,-75.5572,40.2383
2088,UKT,-75.3819,40.4352
2089,RDG,-75.9652,40.3785
2090,RVL,-77.6268,40.6774
2091,SEG,-76.8639,40.8206
2092,2G9,-79.015,40.0389
2093,UNV,-77.85,40.85
2094,OYM,-78.5026,41.4125
2095,THV,-76.873,39.917
2096,AFJ,-80.2902,40.1365
2097,N38,-77.3965,41.7279
2098,OQN,-75.5803,39.9889
2099,AVP,-75.7227,41.3335
2100,IPT,-76.9217,41.2433
2101,NXX,-75.15,40.2
2102,PJC,-80.1624,40.8009
2103,BID,-71.58,41.17
2104,UUU,-71.2815,41.5324
2105,OQU,-71.4121,41.5971
2106,SFZ,-71.4914,41.9208
2107,PVD,-71.4325,41.7219
2108,WST,-71.7989,41.3497
2109,AIK,-81.685,33.6494
2110,AQX,-81.2703,32.9951
2111,AND,-82.7094,34.4946
2112,BNL,-81.3883,33.2578
2113,ARW,-80.6344,32.4122
2114,NBC,-80.7232,32.4774
2115,BBP,-79.7344,34.6217
2116,CDN,-80.5649,34.2836
2117,CHS,-80.0405,32.8986
2118,JZI,-80.0029,32.7009
2119,CQW,-79.957,34.7129
2120,DCM,-81.1958,34.7893
2121,CEU,-82.8868,34.6719
2122,CAE,-81.1181,33.9419
2123,CUB,-80.9938,33.972
2124,HYW,-79.1222,33.8285
2125,UDG,-79.89,34.45
2126,FLO,-79.7239,34.1854
2127,GGE,-79.3196,33.3117
2128,GYH,-82.3764,34.7583
2129,GMU,-82.3461,34.8461
2130,GSP,-82.2239,34.8847
2131,GRD,-82.16,34.25
2132,HVS,-80.1192,34.4031
2133,HXD,-80.6975,32.2244
2134,CKI,-79.857,33.7172
2135,LKR,-80.8544,34.723
2136,LUX,-81.9472,34.5071
2137,MNI,-80.2087,33.5871
2138,MAO,-79.3347,34.1812
2139,MMT,-80.8,33.92
2140,MKS,-80.0362,33.1855
2141,LRO,-79.7829,32.8978
2142,MYR,-78.93,33.68
2143,EOE,-81.6397,34.3093
2144,XNO,-81.0701,33.6117
2145,CRE,-78.7239,33.8118
2146,OGB,-80.8595,33.4568
2147,LQK,-82.7029,34.81
2148,UZA,-81.0572,34.9878
2149,SSC,-80.47,33.97
2150,SPA,-81.9565,34.9157
2151,DYB,-80.2793,33.0634
2152,SMS,-80.3613,33.995
2153,35A,-81.6412,34.687
2154,RBW,-80.6406,32.921
2155,FDW,-81.1088,34.3155
2156,ABR,-98.42,45.45
2157,EFC,-103.862,44.7342
2158,BRA,-96.85,44.6833
2159,BTN,-97.7428,45.815
2160,BKX,-96.8169,44.3048
2161,2WX,-103.5464,45.6044
2162,9V9,-99.3183,43.7667
2163,CUT,-103.6114,43.7331
2164,RCA,-103.1036,44.1451
2165,D07,-102.02,45.03
2166,HON,-98.2286,44.3852
2167,Y22,-102.1667,45.9167
2168,LEM,-102.1062,45.9187
2169,MDS,-97.0859,44.016
2170,MHE,-98.0386,43.7748
2171,MBG,-100.4078,45.5464
2172,PHP,-101.6,44.05
2173,PIR,-100.286,44.3827
2174,IEN,-102.511,43.0225
2175,RAP,-103.0574,44.0453
2176,FSD,-96.7536,43.5769
2177,8D3,-96.9914,45.6689
2178,SPF,-103.783,44.4803
2179,ATY,-97.1547,44.914
2180,SFD,-99.8421,43.3902
2181,ICR,-99.8422,43.3903
2182,YKN,-97.3859,42.9167
2183,MMI,-84.5626,35.3973
2184,M08,-89.0434,35.2145
2185,TRI,-82.4074,36.4752
2186,CHA,-85.2038,35.0353
2187,CKV,-87.415,36.6219
2188,RZR,-84.7998,35.2115
2189,MRC,-87.1791,35.5544
2190,M04,-89.5872,35.5834
2191,CSV,-85.085,35.9513
2192,2A0,-84.9322,35.4817
2193,M02,-87.4298,36.1279
2194,DYR,-89.4066,35.998
2195,0A9,-82.1734,36.3712
2196,UCY,-88.9857,36.3797
2197,FYM,-86.564,35.0597
2198,M33,-86.4088,36.3768
2199,GCY,-82.811,36.196
2200,HZD,-88.4654,36.089
2201,JAU,-84.163,36.3341
2202,MKL,-88.9167,35.5931
2203,JWN,-86.8867,36.1824
2204,DKX,-83.8737,35.9638
2205,TYS,-83.9858,35.8181
2206,2M2,-87.2579,35.2343
2207,M54,-86.3157,36.1904
2208,PVE,-88.1954,35.6564
2209,LUG,-86.803,35.5136
2210,8A3,-85.3116,36.4121
2211,MNV,-84.3804,35.5452
2212,RNC,-85.8438,35.6987
2213,MEM,-89.985,35.0611
2214,NQA,-89.8703,35.3567
2215,MOR,-83.3754,36.1794
2216,MBT,-86.3775,35.8775
2217,BNA,-86.6892,36.1189
2218,OQT,-84.2336,36.023
2219,SCX,-84.5858,36.4557
2220,PHT,-88.3844,36.3359
2221,1M5,-86.4769,36.5929
2222,GZS,-87.0568,35.1537
2223,RKW,-84.6897,35.9223
2224,SNH,-88.2167,35.1703
2225,GKT,-83.5287,35.8578
2226,SYI,-86.4425,35.5594
2227,SZY,-88.4984,35.2029
2228,MQY,-86.5201,36.009
2229,FYE,-89.3929,35.2061
2230,SRB,-85.5307,36.0559
2231,M91,-86.9189,36.5363
2232,XNX,-86.4084,36.3751
2233,THA,-86.2467,35.38
2234,BGF,-86.0662,35.1775
2235,ABI,-99.6821,32.4106
2236,GYF,-94.898,26.129
2237,ALI,-98.0269,27.7409
2238,E38,-103.684,30.384
2239,AMA,-101.7059,35.2194
2240,E11,-102.5295,32.3311
2241,LBX,-95.4621,29.1086
2242,GKY,-97.0943,32.6639
2243,F44,-95.8284,32.1638
2244,ATA,-94.1953,33.1018
2245,EDC,-97.5621,30.3926
2246,ATT,-97.7601,30.3208
2247,AUS,-97.6699,30.1945
2248,BSM,-97.6699,30.1945
2249,BYY,-95.8634,28.9732
2250,BMT,-94.2151,30.0702
2251,BPT,-94.0261,29.9521
2252,BEA,-97.791,28.3619
2253,E41,-101.4725,31.1989
2254,BPG,-101.5216,32.2126
2255,F00,-96.1793,33.6131
2256,VAF,-94.6253,27.3536
2257,BGD,-101.3937,35.7009
2258,0F2,-97.7756,33.6017
2259,BBD,-99.3239,31.1793
2260,CFD,-96.3314,30.7157
2261,BBF,-96.014,27.833
2262,BQX,-95.7244,28.4936
2263,BKD,-98.891,32.719
2264,11R,-96.3742,30.2189
2265,XBP,-97.8284,33.1753
2266,BRO,-97.4231,25.9146
2267,BWD,-98.9565,31.7936
2268,BMQ,-98.2386,30.7389
2269,RWV,-96.7041,30.5155
2270,T35,-96.9711,30.8794
2271,HHF,-100.404,35.895
2272,CZT,-99.8236,28.5222
2273,FTN,-100.0188,28.2086
2274,4F2,-94.2988,32.176
2275,T89,-98.8509,29.3419
2276,CVB,-98.8509,29.3419
2277,F17,-94.1564,31.8316
2278,CDS,-100.2881,34.4339
2279,GZN,-99.0237,32.3658
2280,LBR,-95.0636,33.5932
2281,CPT,-97.4338,32.3538
2282,6R3,-95.008,30.3564
2283,COM,-99.4036,31.8411
2284,CLL,-96.3639,30.5881
2285,66R,-96.5158,29.6411
2286,MKN,-98.6,31.92
2287,CXO,-95.4145,30.3524
2288,NGW,-97.4388,27.7024
2289,CRP,-97.5128,27.7731
2290,NGP,-97.2911,27.6926
2291,CRS,-96.4,32.03
2292,COT,-99.2183,28.4567
2293,DKR,-95.4038,31.307
2294,DHT,-102.5473,36.0226
2295,ADS,-96.8364,32.9686
2296,DFW,-97.038,32.8968
2297,DAL,-96.8518,32.8471
2298,RBD,-96.87,32.68
2299,LUD,-97.5805,33.2542
2300,DRT,-100.9272,29.3742
2301,DTO,-97.2006,33.205
2302,FWS,-97.3033,32.573
2303,6R6,-102.2129,30.046
2304,DUX,-102.013,35.858
2305,DYS,-99.855,32.421
2306,ELA,-96.3219,29.6006
2307,EMK,-94.3228,27.8186
2308,ETN,-98.8098,32.4135
2309,EBG,-98.1222,26.4417
2310,ELP,-106.3758,31.8111
2311,BKS,-98.1211,27.2067
2312,BIF,-106.38,31.8495
2313,GRK,-97.83,31.07
2314,FST,-102.9167,30.9119
2315,AFW,-97.3179,32.9716
2316,FTW,-97.3624,32.8198
2317,NFW,-97.4365,32.781
2318,T82,-98.9092,30.2432
2319,HLR,-97.7145,31.1387
2320,GLE,-97.1969,33.6514
2321,GVX,-94.9767,28.5767
2322,GLS,-94.8604,29.2653
2323,GOP,-97.797,31.4213
2324,GTU,-97.6767,30.6808
2325,8T6,-98.1165,28.3628
2326,GYB,-96.98,30.17
2327,JXI,-94.95,32.7
2328,T20,-97.4614,29.528
2329,RPH,-98.555,33.11
2330,GDJ,-97.8169,32.4444
2331,GPM,-97.0469,32.6988
2332,GVT,-96.0653,33.0678
2333,GDP,-104.8098,31.8331
2334,GUL,-93.5383,27.3039
2335,MNZ,-98.1486,31.6659
2336,HRL,-97.6544,26.2285
2337,LHB,-96.62,30.87
2338,HBV,-98.7369,27.3496
2339,RFI,-94.8517,32.1417
2340,F12,-94.8517,32.1417
2341,HRX,-102.3264,34.8578
2342,HQI,-93.6708,27.962
2343,INJ,-97.0972,32.0836
2344,HDO,-99.1742,29.3594
2345,HHV,-94.6886,26.9392
2346,DZB,-98.3588,30.5271
2347,MCJ,-95.395,29.714
2348,DWH,-95.5562,30.068
2349,EFD,-95.1588,29.6073
2350,TME,-95.8979,29.805
2351,SGR,-95.6565,29.6222
2352,IAH,-95.3414,29.9844
2353,AXH,-95.4769,29.5061
2354,HOU,-95.2824,29.6375
2355,UTS,-95.5872,30.7469
2356,TFP,-97.2115,27.913
2357,JSO,-95.22,31.87
2358,JAS,-94.0349,30.8857
2359,JCT,-99.7664,30.5108
2360,SKF,-98.5811,29.3842
2361,2R9,-97.8656,28.825
2362,ERV,-99.0855,29.9767
2363,CWC,-98.4904,33.8578
2364,ILE,-97.6865,31.0858
2365,IKG,-98.0309,27.5509
2366,NQI,-97.8097,27.5072
2367,RYW,-97.9659,30.4967
2368,3T5,-96.95,29.91
2369,2F5,-101.9018,32.7479
2370,LUV,-101.9202,32.7563
2371,LZZ,-98.1959,31.1062
2372,LNC,-96.719,32.5792
2373,LRD,-99.4615,27.5438
2374,T70,-100.481,29.126
2375,DLF,-100.778,29.3595
2376,LLN,-102.3725,33.5525
2377,T78,-94.6986,30.0778
2378,AQO,-98.6619,30.7836
2379,GGG,-94.7115,32.384
2380,LBB,-101.8228,33.6636
2381,LFK,-94.75,31.234
2382,MRF,-104.02,30.37
2383,ASL,-94.3078,32.5205
2384,5T9,-100.5135,28.8571
2385,MFE,-98.2386,26.1758
2386,PWG,-97.3165,31.4849
2387,TKI,-96.59,33.18
2388,NMT,-98.7242,28.2361
2389,HQZ,-96.5304,32.747
2390,LXY,-96.5145,31.6412
2391,MDD,-102.101,32.0365
2392,MAF,-102.2075,31.9466
2393,JWY,-96.9125,32.4561
2394,JDD,-95.4965,32.7422
2395,MWL,-98.0602,32.7816
2396,OSA,-94.9614,33.0956
2397,MIU,-96.7367,27.2917
2398,MZG,-96.1911,27.7269
2399,OCH,-94.7094,31.5778
2400,BAZ,-98.045,29.709
2401,OPM,-96.94,26.8328
2402,ODO,-102.3867,31.9206
2403,ORG,-93.8036,30.0692
2404,NOG,-98.0517,27.9011
2405,OZA,-101.203,30.7353
2406,PSX,-96.25,28.73
2407,PSN,-95.7063,31.7797
2408,BPC,-101.0301,35.8893
2409,PPA,-100.9962,35.613
2410,PRX,-95.4508,33.6366
2411,LVJ,-95.2417,29.5189
2412,PEQ,-103.51,31.38
2413,PYX,-100.75,36.414
2414,25T,-94.68,26.93
2415,PVW,-101.7173,34.1682
2416,PEZ,-98.52,28.9542
2417,RAS,-97.09,27.81
2418,PIL,-97.3378,26.1597
2419,PKV,-96.681,28.654
2420,T77,-104.3616,29.6341
2421,PRS,-104.3615,29.6342
2422,RND,-98.28,29.53
2423,6P9,-98.5948,32.4317
2424,RBO,-97.6905,27.7785
2425,RKP,-97.0464,28.0836
2426,ECU,-100.1738,29.9469
2427,F46,-96.4355,32.9306
2428,RPE,-93.95,29.7
2429,SJT,-100.495,31.3517
2430,5C1,-98.6946,29.7239
2431,SAT,-98.4698,29.5337
2432,SSF,-98.471,29.337
2433,HYI,-97.863,29.8928
