,station,lon,lat
5326,LRIA,27.6283,47.1708
5327,LROD,21.8958,47.0358
5328,LRSM,22.8872,47.7214
5329,LRSB,24.0913,45.7894
5330,LRSV,26.2406,47.6328
5331,LRTR,21.2582,45.7711
5332,LRTM,24.413,46.4681
5333,LRTC,28.7167,45.0667
5334,UNAA,91.385,53.74
5335,ULDD,61.7,69.75
5336,UHMA,177.5667,64.7833
5337,URKA,37.2833,44.8833
5338,ULAA,40.7278,64.5042
5339,URWA,47.9951,46.2856
5340,UNBB,83.5167,53.4333
5341,UUOB,36.5901,50.6438
5342,URMO,44.6066,43.2051
5343,UHBB,127.4125,50.4254
5344,ULWC,38.0189,59.2761
5345,UIBB,101.6986,56.3708
5346,UUBP,34.3167,53.25
5347,UWKS,47.3472,56.0903
5348,USCC,61.5033,55.3058
5349,UIAA,113.3056,52.0263
5350,UESO,147.898,70.624
5351,URWI,44.3309,46.3739
5352,UWSG,46.1712,51.7128
5353,URMG,45.6833,43.35
5354,UOII,86.5667,67.4667
5355,UIII,104.3167,52.2667
5356,UUBI,40.9667,56.95
5357,UMKK,20.6167,54.7
5358,UUBC,36.3694,54.5533
5359,UWKD,49.2,55.7833
5360,UNEE,86.1072,55.2701
5361,UHHH,135.1667,48.5167
5362,USHH,69.0333,61.0167
5363,UOHH,102.4664,71.9772
5364,USRK,74.5338,62.1904
5365,ULKK,46.6894,61.2394
5366,URKK,39.15,45.0333
5367,UNKL,92.75,56.0333
5368,UUOK,36.2956,51.7506
5369,UUOL,39.5167,52.7
5370,UHMM,150.7204,59.911
5371,USCM,58.7557,53.3931
5372,URKM,40.0833,44.6167
5373,URML,47.65,42.8167
5374,UKCM,37.4496,47.0761
5375,URMM,43.0819,44.2251
5376,UERR,113.8667,62.5333
5377,UUWW,37.2615,55.5915
5378,UUEE,37.4146,55.9726
5379,UUDD,37.9063,55.4088
5380,UUMO,37.5072,55.5117
5381,ULMM,32.75,68.7833
5382,USMM,72.6667,65.4667
5383,URMN,43.6366,43.5129
5384,UELL,124.8667,56.8333
5385,UHNN,140.7,53.15
5386,UWKE,52.0925,55.5647
5387,USNN,76.4833,60.95
5388,UWGG,43.7856,56.2252
5389,UOOO,87.3322,69.3111
5390,UNWW,86.8783,53.8108
5391,UNNT,82.6507,55.0126
5392,USMU,76.5203,66.0694
5393,UHSH,142.9,53.5
5394,UNOO,73.3105,54.967
5395,UWOO,55.1,51.6833
5396,UWOR,58.5956,51.0725
5397,UWPP,45.0233,53.11
5398,USPP,56.0212,57.9145
5399,UHPP,158.4537,53.1679
5400,ULPB,34.2667,61.8167
5401,UHMP,170.597,69.7833
5402,UHMD,-173.2433,64.3781
5403,ULOO,28.3956,57.7839
5404,UUBW,38.1497,55.5528
5405,URRP,39.9247,47.4939
5406,URRR,39.8181,47.2582
5407,USDA,72.05,71.233
5408,USDD,66.611,66.5908
5409,UWWW,50.1643,53.5049
5410,UWPS,45.2026,54.1162
5411,UWSS,46.0467,51.565
5412,URSS,39.9,43.4333
5413,URMT,42.0833,45.1167
5414,ULLI,30.3,59.9667
5415,USRR,73.5,61.25
5416,UUYY,50.845,61.647
5417,UEST,128.9167,71.5833
5418,UNTT,85.2106,56.3831
5419,UUEM,35.7577,56.8247
5420,USTR,65.3167,57.1667
5421,UWUU,55.8744,54.5575
5422,UUYH,53.8058,63.5753
5423,UIUU,107.6,51.8333
5424,UWLL,48.3333,54.3167
5425,UWLW,48.7972,54.3976
5426,URFF,63.2,59.4
5427,UUYS,57.3683,66.005
5428,UASK,82.4942,50.0366
5429,ULOL,30.6167,56.35
5430,UHWW,132.148,43.399
5431,URWW,44.3361,48.7878
5432,ULWW,39.9256,59.3181
5433,UUYW,64.016,67.483
5434,UUOO,39.25,51.65
5435,UERP,112.0303,66.4004
5436,UEEE,129.7167,62.0167
5437,UUDL,40.1574,57.5607
5438,USSS,60.6333,56.8333
5439,UHSS,142.7167,46.95
5440,HRYG,29.2589,-1.6772
5441,HRZA,28.908,-2.4622
5442,HRYR,30.1328,-1.965
5443,FHAW,-14.4056,-7.97
5444,TKPK,-62.6833,17.3
5445,TLPC,-60.9929,14.0202
5446,TLPL,-60.95,13.75
5447,TVSC,-61.3424,12.699
5448,TVSV,-61.2124,13.1435
5449,TVSA,-61.1603,13.15
5450,TVSM,-61.1802,12.8879
5451,TVSU,-61.4167,12.6
5452,NCAI,-159.7642,-18.8309
5453,NIUE,-169.9256,-19.08
5454,NSAP,-171.7833,-13.8
5455,NSFA,-172.0,-13.8333
5456,NCPY,-158.0363,-9.0061
5457,NCRK,-161.1,-10.05
5458,NLWW,-176.1939,-13.24
5459,FPST,6.7122,0.3782
5460,CWJI,-105.9461,49.7292
5461,CXBK,-104.71,50.2006
5462,CWIK,-102.5708,50.3681
5463,CYVT,-108.4175,55.8419
5464,CWVT,-108.4206,55.8406
5465,CWAQ,-105.4833,49.05
5466,CWVP,-109.5144,49.6406
5467,CWEH,-108.9886,49.4378
5468,CYEN,-102.9658,49.2103
5469,CWHN,-109.9667,54.9
5470,CYKJ,-105.6175,57.2564
5471,CYKY,-109.1808,51.5175
5472,CYVC,-105.2619,55.1514
5473,CXOX,-105.2703,55.1464
5474,CWJX,-109.5014,50.9094
5475,CWLE,-107.15,50.95
5476,CWMQ,-109.4667,49.9
5477,CYLJ,-108.5228,54.1253
5478,CWFF,-104.6,52.8167
5479,CYMJ,-105.5592,50.3303
5480,CZMJ,-105.5375,50.3317
5481,CYBU,-104.0083,53.3325
5482,CWBU,-104.0,53.3333
5483,CYQW,-108.2436,52.7692
5484,CYPA,-105.6728,53.2142
5485,CYQR,-104.6702,50.4267
5486,CWDJ,-104.6667,50.4333
5487,CWKO,-105.9792,49.1678
5488,CWRJ,-107.9167,51.5667
5489,CYXE,-106.6912,52.17
5490,CWJH,-103.2833,56.3333
5491,CWSR,-107.55,53.3667
5492,CYSF,-105.8414,59.2503
5493,CYYN,-107.6906,50.2919
5494,CWDC,-108.4833,59.5667
5495,CWVN,-107.5858,49.0583
5496,CWIW,-105.4,51.6667
5497,CWWF,-103.8012,49.6961
5498,CWOY,-104.2,51.7667
5499,CYQV,-102.4617,51.2647
5500,OEAB,42.6566,18.2404
5501,OEAH,49.4852,25.2853
5502,OESK,40.1,29.7851
5503,OEPS,47.5805,24.0627
5504,OEKJ,47.5833,24.0667
5505,OEAO,38.1187,26.483
5506,OERR,41.1382,30.9066
5507,OEBH,42.6209,19.9844
5508,OEDF,49.8,26.4333
5509,OEDR,50.152,26.2654
5510,OEBA,41.6343,20.2961
5511,OEGS,43.7744,26.3028
5512,OEGN,42.5858,16.9011
5513,OEGT,37.2795,31.4119
5514,OEPA,46.1333,28.3167
5515,OEHL,41.6863,27.4379
5516,OEJN,39.1833,21.7
5517,FAOR,29.783,-24.267
5518,OEJB,49.4051,27.039
5519,OEKB,39.38,25.67
5520,OEKM,42.8035,18.2973
5521,OEKK,45.5282,27.9009
5522,OEMA,39.7051,24.5534
5523,OEMK,39.7667,21.4333
5524,OEMH,41.75,22.4333
5525,OENG,44.4192,17.6114
5526,OEDM,44.1212,24.4499
5527,OERF,43.4906,29.6264
5528,FARB,32.0921,-28.741
5529,OERY,46.7252,24.7098
5530,OERK,46.7167,24.9333
5531,OESH,47.1214,17.4669
5532,OETB,36.6,28.3833
5533,OETF,40.5443,21.4834
5534,OETR,38.7312,31.6927
5535,OEMN,44.3848,24.4472
5536,OEAR,44.39,24.45
5537,OEWD,45.1996,20.5043
5538,OEWJ,36.4764,26.1986
5539,OEYN,38.0634,24.1442
5540,GOGS,-16.7461,12.4102
5541,GOOY,-17.4902,14.7397
5542,GOBD,-17.0669,14.6711
5543,GOOD,-16.23,14.65
5544,GOOK,-16.07,14.13
5545,GOTK,-12.2203,12.5723
5546,GOGK,-14.97,12.88
5547,GOOG,-15.1197,15.38
5548,GOSM,-13.25,15.65
5549,GOSP,-14.9297,16.6497
5550,GOSS,-16.4632,16.0508
5551,GOTT,-13.6797,13.7697
5552,GOGG,-16.2697,12.55
5553,LYBT,20.2575,44.9353
5554,LYBE,20.2911,44.8244
5555,LYKV,20.5868,43.8176
5556,LYNI,21.9,43.3333
5557,LQTZ,18.7282,44.4605
5558,LYPG,19.2519,42.3594
5559,BKPR,21.15,42.65
5560,LYPR,21.0302,42.5804
5561,LQSA,18.3315,43.8246
5562,LYTV,18.7233,42.4047
5563,LYUZ,19.7,43.9
5564,LYVR,21.3099,45.1469
5565,FSIA,55.5218,-4.6743
5566,FSPP,55.6914,-4.3193
5567,GFLL,-13.1955,8.6164
5568,WSAP,103.9095,1.3604
5569,WSSS,103.9833,1.3667
5570,WSSL,103.8667,1.4167
5571,LZIB,17.2073,48.1702
5572,LZKC,21.9943,48.9348
5573,LZKZ,21.24,48.661
5574,LZLU,19.7358,48.3394
5575,LZNI,18.1328,48.2794
5576,LZPP,17.8314,48.6129
5577,LZTT,20.2411,49.0736
5578,LZPE,18.5883,48.7664
5579,LZSL,19.1397,48.639
5580,LZZI,18.6135,49.2315
5581,LJCE,15.5167,45.9
5582,LJLJ,14.4728,46.2175
5583,LJMB,15.6819,46.4797
5584,LJPZ,13.6158,45.4753
5585,AGGA,160.682,-8.7026
5586,AGGC,156.3962,-6.712
5587,AGGN,156.864,-8.0978
5588,AGGH,160.0548,-9.428
5589,AGGG,159.9667,-9.4167
5590,AGGM,157.2631,-8.328
5591,AGGR,160.063,-11.5339
5592,AGGL,165.7978,-10.7197
5593,HCMF,49.1833,11.2833
5594,HCMH,44.0833,9.5
5595,HCMM,45.35,2.0333
5596,FABM,28.3361,-28.2484
5597,FABL,26.3024,-29.0927
5598,FACV,19.7619,-31.4822
5599,FACT,18.6,-33.9667
5600,FACH,25.75,-32.7667
5601,FADY,23.9992,-30.6747
5602,FALE,31.13,-29.6017
5603,FAEL,27.8259,-33.0356
5604,FAEO,29.9798,-26.4956
5605,FAGG,22.3789,-34.0056
5606,FAHS,31.0333,-24.3667
5607,FAJB,28.0771,-26.1683
5608,FAGM,28.1512,-26.2425
5609,FALA,27.9261,-25.9385
5610,FAGC,28.1401,-25.9863
5611,FAJS,28.246,-26.1392
5612,FAKM,24.7652,-28.8028
5613,FALM,29.6965,-23.1599
5614,FALW,18.1578,-32.9725
5615,FAMM,25.548,-25.7984
5616,FAME,37.8669,-46.8831
5617,FAMA,28.7942,-30.3222
5618,FAKN,31.1056,-25.3832
5619,FAOB,20.2833,-34.6
5620,FAPM,30.3987,-29.649
5621,FAPB,29.45,-23.87
5622,FAPN,27.1734,-25.3338
5623,FAPE,25.6108,-33.9844
5624,FAPP,29.4586,-23.8453
5625,FAWB,28.2242,-25.6539
5626,FAIR,28.2111,-25.91
5627,FAPR,28.1833,-25.7422
5628,FARG,27.2711,-25.6443
5629,FASB,17.8875,-29.6719
5630,FASI,28.4,-26.25
5631,FASK,28.1646,-25.8097
5632,FATH,30.3844,-23.0872
5633,FATT,29.3388,-26.7766
5634,FAUT,28.67,-31.53
5635,FAUP,21.2597,-28.4136
5636,FAVV,27.9608,-26.5664
5637,FAWK,28.2225,-25.83
5638,AIK,-81.685,33.6494
5639,AQX,-81.2703,32.9951
5640,AND,-82.7094,34.4946
5641,BNL,-81.3883,33.2578
5642,ARW,-80.6344,32.4122
5643,NBC,-80.7232,32.4774
5644,BBP,-79.7344,34.6217
5645,CDN,-80.5649,34.2836
5646,CHS,-80.0405,32.8986
5647,JZI,-80.0029,32.7009
5648,CQW,-79.957,34.7129
5649,DCM,-81.1958,34.7893
5650,CEU,-82.8868,34.6719
5651,CAE,-81.1181,33.9419
5652,CUB,-80.9938,33.972
5653,HYW,-79.1222,33.8285
5654,UDG,-79.89,34.45
5655,FLO,-79.7239,34.1854
5656,GGE,-79.3196,33.3117
5657,GYH,-82.3764,34.7583
5658,GMU,-82.3461,34.8461
5659,GSP,-82.2239,34.8847
5660,GRD,-82.16,34.25
5661,HVS,-80.1192,34.4031
5662,HXD,-80.6975,32.2244
5663,CKI,-79.857,33.7172
5664,LKR,-80.8544,34.723
5665,LUX,-81.9472,34.5071
5666,MNI,-80.2087,33.5871
5667,MAO,-79.3347,34.1812
5668,MMT,-80.8,33.92
5669,MKS,-80.0362,33.1855
5670,LRO,-79.7829,32.8978
5671,MYR,-78.93,33.68
5672,EOE,-81.6397,34.3093
5673,XNO,-81.0701,33.6117
5674,CRE,-78.7239,33.8118
5675,OGB,-80.8595,33.4568
5676,LQK,-82.7029,34.81
5677,UZA,-81.0572,34.9878
5678,SSC,-80.47,33.97
5679,SPA,-81.9565,34.9157
5680,DYB,-80.2793,33.0634
5681,SMS,-80.3613,33.995
5682,35A,-81.6412,34.687
5683,RBW,-80.6406,32.921
5684,FDW,-81.1088,34.3155
5685,ABR,-98.42,45.45
5686,EFC,-103.862,44.7342
5687,BRA,-96.85,44.6833
5688,BTN,-97.7428,45.815
5689,BKX,-96.8169,44.3048
5690,2WX,-103.5464,45.6044
5691,9V9,-99.3183,43.7667
5692,CUT,-103.6114,43.7331
5693,RCA,-103.1036,44.1451
5694,D07,-102.02,45.03
5695,HON,-98.2286,44.3852
5696,Y22,-102.1667,45.9167
5697,LEM,-102.1062,45.9187
5698,MDS,-97.0859,44.016
5699,MHE,-98.0386,43.7748
5700,MBG,-100.4078,45.5464
5701,PHP,-101.6,44.05
5702,PIR,-100.286,44.3827
5703,IEN,-102.511,43.0225
5704,RAP,-103.0574,44.0453
5705,FSD,-96.7536,43.5769
5706,8D3,-96.9914,45.6689
5707,SPF,-103.783,44.4803
5708,ATY,-97.1547,44.914
5709,SFD,-99.8421,43.3902
5710,ICR,-99.8422,43.3903
5711,YKN,-97.3859,42.9167
5712,QEJ,127.95,38.2
5713,RKPK,128.9382,35.1795
5714,RKPC,126.493,33.5113
5715,QFB,128.7167,35.65
5716,RKTU,127.4991,36.7166
5717,QEN,128.75,37.6667
5718,QES,126.45,36.9667
5719,QEX,128.3,36.1
5720,QEP,127.2667,37.4
5721,QFW,127.8833,37.6667
5722,RKTI,127.8853,37.03
5723,RKNN,128.9436,37.7536
5724,RKNO,128.4667,38.4667
5725,RKNR,128.9,37.1
5726,RKJK,126.622,35.8994
5727,QFU,126.9667,37.8
5728,RKJJ,126.8089,35.1264
5729,RKSD,127.2667,37.35
5730,RKPM,126.1628,33.2939
5731,RKJB,126.38,34.98
5732,QEQ,127.55,37.85
5733,RKSO,127.0296,37.0906
5734,RKTB,126.05,37.0167
5735,RKSP,124.6667,37.9667
5736,RKTH,129.4205,35.9879
5737,RKSG,127.0311,36.9622
5738,RKSV,126.3817,37.7786
5739,QFV,127.5,38.05
5740,RKPS,128.0704,35.0885
5741,RKTS,128.1572,36.4083
5742,QEW,128.15,36.4
5743,RKSI,126.45,37.4667
5744,RKSS,126.7906,37.5583
5745,RKSM,127.1139,37.4458
5746,RKSF,126.9667,37.5333
5747,QEI,128.0667,37.95
5748,RKNY,128.6692,38.0613
5749,RKTE,127.5001,36.5682
5750,RKSW,127.0071,37.2394
5751,RKTN,128.6589,35.8941
5752,RKTF,127.372,36.372
5753,RKSJ,127.55,38.2
5754,RKPU,129.3203,35.5603
5755,RKNF,128.6667,37.75
5756,RKNW,127.9467,37.3375
5757,RKTW,126.55,36.2
5758,QFT,127.35,37.6
5759,RKTY,128.3548,36.6319
5760,RKSU,127.6329,37.4369
5761,RKSQ,125.7,37.7
5762,RKJY,127.6168,34.8423
5763,RKSY,126.9753,37.5241
5764,LEAB,-1.8631,38.9522
5765,LEAL,-0.5582,38.2822
5766,LEAM,-2.3701,36.8439
5767,GCRR,-13.6003,28.9519
5768,LEAS,-6.0442,43.5669
5769,LEBZ,-6.8292,38.8833
5770,LEBL,2.07,41.2928
5771,LEBB,-2.9058,43.2981
5772,LEBG,-3.6214,42.3561
5773,LEAO,-3.9167,38.9833
5774,LERL,-3.97,38.8564
5775,LEBA,-4.8461,37.8442
5776,LEVS,-3.7892,40.3778
5777,GCFV,-13.8631,28.4447
5778,LEGE,2.7633,41.9117
5779,LEGR,-3.7894,37.1897
5780,LEGA,-3.6357,37.1332
5781,GCLP,-15.3894,27.9225
5782,GCHI,-17.8889,27.8189
5783,LEHC,-0.3264,42.0833
5784,LEIB,1.3844,38.8764
5785,QBB,4.9167,43.5167
5786,LEJR,-6.0558,36.7506
5787,LECO,-8.3722,43.3069
5788,GCGM,-17.2146,28.0296
5789,LELN,-5.6494,42.5889
5790,LEDA,0.5353,41.7281
5791,LELO,-2.3311,42.4522
5792,LECV,-3.7644,40.6986
5793,LEGT,-3.7225,40.3
5794,LETO,-3.4503,40.4833
5795,LEMD,-3.5556,40.4667
5796,LEMG,-4.4906,36.6769
5797,GEML,-2.9556,35.2778
5798,LEMH,4.2186,39.8626
5799,LELC,-0.8033,37.7889
5800,LERI,-1.2297,37.9578
5801,LEPA,2.7367,39.5608
5802,LEPP,-1.65,42.7769
5803,LERS,1.1789,41.1497
5804,LERT,-6.3495,36.6452
5805,LELL,2.105,41.5208
5806,LESA,-5.4983,40.9594
5807,LESO,-1.7872,43.3606
5808,GCLA,-17.755,28.6331
5809,LEXJ,-3.8314,43.4292
5810,LEST,-8.4108,42.8878
5811,LESU,1.4052,42.3385
5812,LEMO,-5.6158,37.1583
5813,LEZL,-5.8931,37.418
5814,LEEC,-5.4989,37.3131
5815,GCXO,-16.3422,28.483
5816,GCTS,-16.5608,28.0475
5817,LEVC,-0.4733,39.4867
5818,LEBT,-0.45,39.583
5819,LEVD,-4.8519,41.7061
5820,LEVX,-8.6239,42.2394
5821,LEVT,-2.7245,42.8828
5822,LEZG,-1.0081,41.6619
5823,VCBI,79.8841,7.1808
5824,VCCC,79.8862,6.822
5825,VCRI,81.1241,6.2845
5826,HSDN,30.4833,19.1667
5827,HSOB,30.2327,13.1532
5828,HSSJ,31.6011,4.872
5829,HSSK,32.553,15.589
5830,HSSS,32.5532,15.5895
5831,HSNL,24.8833,12.05
5832,HSNN,24.9562,12.0535
5833,HSPN,37.2341,19.4336
5834,HSSW,31.35,21.8167
5835,SMNI,-57.0394,5.9556
5836,SMZO,-55.1936,5.8111
5837,SMJP,-55.1878,5.4528
5838,FDBB,31.9183,-26.8511
5839,FDJR,31.4389,-27.162
5840,FDLV,31.8167,-27.2667
5841,FDLM,31.9841,-25.9841
5842,FDSK,31.7189,-26.3587
5843,FDMS,31.3075,-26.5292
5844,FDMY,31.5008,-25.8844
5845,FDOT,31.4255,-26.7043
5846,FDUS,30.9121,-26.7222
5847,FDND,31.9552,-26.9566
5848,FDNH,31.1,-27.05
5849,FDNY,31.45,-26.1146
5850,FDPP,31.2508,-25.9677
5851,FDSM,31.9333,-26.2
5852,FDST,31.95,-26.4333
5853,FDLB,31.68,-26.4
5854,FDMV,31.6406,-26.2355
5855,FDVV,31.8858,-26.0819
5856,ESTA,12.8471,56.2961
5857,ESNX,19.2819,65.5903
5858,ESSD,15.5008,60.4292
5859,ESNG,20.6458,67.1422
5860,ESSK,16.9514,60.5933
5861,ESGG,12.2919,57.6761
5862,ESGP,11.8704,57.7747
5863,ESOH,13.5788,60.0211
5864,ESMV,14.14,57.2925
5865,ESMT,12.8202,56.6911
5866,ESUT,15.0828,65.8061
5867,ESSF,15.8233,57.5258
5868,ESGJ,14.0692,57.7514
5869,ESMQ,16.3,56.7333
5870,ESIA,14.5072,58.5136
5871,ESOK,13.3374,59.4447
5872,ESNQ,20.34,67.8228
5873,ESNK,17.7689,63.0486
5874,ESMK,14.0855,55.9217
5875,ESGL,13.1744,58.4655
5876,ESCF,15.5258,58.3981
5877,ESSL,15.6805,58.4062
5878,ESTL,13.2125,56.0828
5879,ESPA,22.1281,65.5444
5880,ESNL,18.7167,64.55
5881,ESMS,13.3789,55.5231
5882,ESUD,17.6966,64.9609
5883,ESKM,14.5114,60.9579
5884,ESSP,16.2506,58.5862
5885,ESOE,15.038,59.2237
5886,ESNO,18.9797,63.4117
5887,ESNZ,14.5003,63.1956
5888,ESUP,23.0689,67.2456
5889,ESDF,15.2667,56.2667
5890,ESKS,12.834,61.16
5891,ESIB,12.7144,58.4264
5892,ESNS,21.0769,64.6247
5893,ESGR,13.9727,58.4564
5894,ESNY,17.099,61.2615
5895,ESKN,16.9122,58.7886
5896,ESSA,17.9508,59.6264
5897,ESSB,17.8978,59.3653
5898,ESNN,17.4361,62.5317
5899,ESND,14.4229,62.0478
5900,ESST,12.9913,60.1576
5901,ESGT,12.345,58.3181
5902,ESNU,20.2828,63.7918
5903,ESCM,17.5886,59.8973
5904,ESOW,16.6336,59.5894
5905,ESMX,14.728,56.9291
5906,ESPE,20.1542,65.8678
5907,ESNV,16.8336,64.5791
5908,ESSV,18.3462,57.6628
5909,LSMA,8.2858,46.9431
5910,LSZR,9.5608,47.485
5911,LSZB,7.4972,46.9141
5912,LSZC,8.38,46.97
5913,LSMD,8.65,47.4
5914,LSME,8.3051,47.0924
5915,LSGG,6.1278,46.2475
5916,LSZG,7.4151,47.1791
5917,LSGC,6.7928,47.0838
5918,LSZL,8.8786,46.1608
5919,LSZA,8.9092,46.0015
5920,LSMM,8.11,46.7433
5921,LSMP,6.9424,46.8116
5922,LSZS,9.8789,46.5264
5923,LSMS,7.3167,46.2167
5924,LSGS,7.3303,46.2186
5925,LSMC,8.3081,46.5048
5926,LSMV,8.6352,47.307
5927,LSMK,8.6352,47.2326
5928,LSZH,8.5302,47.4784
5929,OSAP,37.2,36.1833
5930,OSDI,36.5156,33.4115
5931,OSDZ,40.15,35.3167
5932,OSKL,41.2167,37.05
5933,OSLK,35.7667,35.5333
5934,RCKU,120.3928,23.4618
5935,RCFN,121.102,22.755
5936,RCKH,120.35,22.5771
5937,RCMQ,120.6206,24.2647
5938,RCNN,120.2058,22.9504
5939,RCSS,121.5517,25.0694
5940,RCTP,121.2328,25.0777
5941,UTDD,68.7833,38.55
5942,UTDL,69.6947,40.2154
5943,UTDK,69.805,37.9881
5944,UTDT,68.865,37.8667
5945,HTAR,36.6167,-3.3333
5946,HTBU,31.8167,-1.3333
5947,HTDA,39.2026,-6.8781
5948,HTJN,39.2028,-6.8781
5949,HTDO,35.7667,-6.1667
5950,HTIR,35.75,-7.6667
5951,HTKA,29.6333,-4.8833
5952,HTKJ,37.0745,-3.4294
5953,HTMB,33.4667,-8.9333
5954,HTGW,33.2741,-8.9199
5955,HTMG,37.65,-6.8333
5956,HTMS,37.3269,-3.3633
5957,HTMP,31.0806,-6.3556
5958,HTMT,40.1833,-10.2667
5959,HTMU,33.8,-1.5
5960,HTMW,32.9167,-2.4667
5961,HTPE,39.8114,-5.2573
5962,HTSE,37.7167,-4.0833
5963,HTSY,33.0,-3.5
5964,HTSO,35.5833,-10.6833
5965,HTSU,31.6333,-7.9667
5966,HTTB,32.8286,-5.0736
5967,HTTG,39.0712,-5.0924
5968,HTIB,37.72,-4.1
5969,HTZA,39.2249,-6.222
5970,MMI,-84.5626,35.3973
5971,M08,-89.0434,35.2145
5972,TRI,-82.4074,36.4752
5973,CHA,-85.2038,35.0353
5974,CKV,-87.415,36.6219
5975,RZR,-84.7998,35.2115
5976,MRC,-87.1791,35.5544
5977,M04,-89.5872,35.5834
5978,CSV,-85.085,35.9513
5979,2A0,-84.9322,35.4817
5980,M02,-87.4298,36.1279
5981,DYR,-89.4066,35.998
5982,0A9,-82.1734,36.3712
5983,UCY,-88.9857,36.3797
5984,FYM,-86.564,35.0597
5985,M33,-86.4088,36.3768
5986,GCY,-82.811,36.196
5987,HZD,-88.4654,36.089
5988,JAU,-84.163,36.3341
5989,MKL,-88.9167,35.5931
5990,JWN,-86.8867,36.1824
5991,DKX,-83.8737,35.9638
5992,TYS,-83.9858,35.8181
5993,2M2,-87.2579,35.2343
5994,M54,-86.3157,36.1904
5995,PVE,-88.1954,35.6564
5996,LUG,-86.803,35.5136
5997,8A3,-85.3116,36.4121
5998,MNV,-84.3804,35.5452
5999,RNC,-85.8438,35.6987
6000,MEM,-89.985,35.0611
6001,NQA,-89.8703,35.3567
6002,MOR,-83.3754,36.1794
6003,MBT,-86.3775,35.8775
6004,BNA,-86.6892,36.1189
6005,OQT,-84.2336,36.023
6006,SCX,-84.5858,36.4557
6007,PHT,-88.3844,36.3359
6008,1M5,-86.4769,36.5929
6009,GZS,-87.0568,35.1537
6010,RKW,-84.6897,35.9223
6011,SNH,-88.2167,35.1703
6012,GKT,-83.5287,35.8578
6013,SYI,-86.4425,35.5594
6014,SZY,-88.4984,35.2029
6015,MQY,-86.5201,36.009
6016,FYE,-89.3929,35.2061
6017,SRB,-85.5307,36.0559
6018,M91,-86.9189,36.5363
6019,XNX,-86.4084,36.3751
6020,THA,-86.2467,35.38
6021,BGF,-86.0662,35.1775
6022,ABI,-99.6821,32.4106
6023,GYF,-94.898,26.129
6024,ALI,-98.0269,27.7409
6025,E38,-103.684,30.384
6026,AMA,-101.7059,35.2194
6027,E11,-102.5295,32.3311
6028,LBX,-95.4621,29.1086
6029,GKY,-97.0943,32.6639
6030,F44,-95.8284,32.1638
6031,ATT,-97.7601,30.3208
6032,EDC,-97.5621,30.3926
6033,AUS,-97.6699,30.1945
6034,BSM,-97.6699,30.1945
6035,BYY,-95.8634,28.9732
6036,BMT,-94.2151,30.0702
6037,BPT,-94.0261,29.9521
6038,BEA,-97.791,28.3619
6039,E41,-101.4725,31.1989
6040,BPG,-101.5216,32.2126
6041,F00,-96.1793,33.6131
6042,VAF,-94.6253,27.3536
6043,BGD,-101.3937,35.7009
6044,0F2,-97.7756,33.6017
6045,BBD,-99.3239,31.1793
6046,CFD,-96.3314,30.7157
6047,BBF,-96.014,27.833
6048,BQX,-95.7244,28.4936
6049,BKD,-98.891,32.719
6050,11R,-96.3742,30.2189
6051,XBP,-97.8284,33.1753
6052,BRO,-97.4231,25.9146
6053,BWD,-98.9565,31.7936
6054,BMQ,-98.2386,30.7389
6055,RWV,-96.7041,30.5155
6056,T35,-96.9711,30.8794
6057,HHF,-100.404,35.895
6058,FTN,-100.0188,28.2086
6059,CZT,-99.8236,28.5222
6060,4F2,-94.2988,32.176
6061,T89,-98.8509,29.3419
6062,CVB,-98.8509,29.3419
6063,F17,-94.1564,31.8316
6064,CDS,-100.2881,34.4339
6065,GZN,-99.0237,32.3658
6066,LBR,-95.0636,33.5932
6067,CPT,-97.4338,32.3538
6068,6R3,-95.008,30.3564
6069,COM,-99.4036,31.8411
6070,CLL,-96.3639,30.5881
6071,66R,-96.5158,29.6411
6072,MKN,-98.6,31.92
6073,CXO,-95.4145,30.3524
6074,NGW,-97.4388,27.7024
6075,CRP,-97.5128,27.7731
6076,NGP,-97.2911,27.6926
6077,CRS,-96.4,32.03
6078,COT,-99.2183,28.4567
6079,DKR,-95.4038,31.307
6080,DHT,-102.5473,36.0226
6081,ADS,-96.8364,32.9686
6082,DFW,-97.038,32.8968
6083,DAL,-96.8518,32.8471
6084,RBD,-96.87,32.68
6085,LUD,-97.5805,33.2542
6086,DRT,-100.9272,29.3742
6087,DTO,-97.2006,33.205
6088,FWS,-97.3033,32.573
6089,6R6,-102.2129,30.046
6090,DUX,-102.013,35.858
6091,DYS,-99.855,32.421
6092,ELA,-96.3219,29.6006
6093,EMK,-94.3228,27.8186
6094,ETN,-98.8098,32.4135
6095,EBG,-98.1222,26.4417
6096,ELP,-106.3758,31.8111
6097,BKS,-98.1211,27.2067
6098,BIF,-106.38,31.8495
6099,GRK,-97.83,31.07
6100,FST,-102.9167,30.9119
6101,AFW,-97.3179,32.9716
6102,FTW,-97.3624,32.8198
6103,NFW,-97.4365,32.781
6104,T82,-98.9092,30.2432
6105,HLR,-97.7145,31.1387
6106,GLE,-97.1969,33.6514
6107,GVX,-94.9767,28.5767
6108,GLS,-94.8604,29.2653
6109,GOP,-97.797,31.4213
6110,GTU,-97.6767,30.6808
6111,GYB,-96.98,30.17
6112,JXI,-94.95,32.7
